id,user_email,family_size,house_type,resident_name,house_no,apartment_name,flat_no,street,landmark,ward_number,local_body,district,pincode,milk_packets,deliveries,oil_type,bottles,segregation,hks_frequency,receipt
3769,user256@gmail.com,2-3,Large house,Resident_256,464/16,,,Main Road,Near School,Ward 17,Municipality,Ernakulam,679643,3,19,Plastic packet,1-3,Never,Rarely,Yes
3770,user257@gmail.com,4-5,Large house,Resident_257,140/6,,,Main Road,Near School,Ward 2,Municipality,Ernakulam,675206,2,20,Plastic bottle,7+,Sometimes,Every month,Yes
3771,user258@gmail.com,6+,Large house,Resident_258,48/9,,,Main Road,Near School,Ward 20,Municipality,Thiruvananthapuram,677434,5,12,Plastic packet,1-3,Never,Rarely,No
3772,user259@gmail.com,2-3,Apartment,Resident_259,321/3,,,Main Road,Near School,Ward 8,Municipality,Alappuzha,675433,2,6,Loose / refill,4-7,Never,Every month,No
3773,user260@gmail.com,2-3,Small house,Resident_260,143/11,,,Main Road,Near School,Ward 4,Municipality,Palakkad,677200,3,14,Plastic packet,None,Sometimes,Rarely,No
3774,user261@gmail.com,4-5,Apartment,Resident_261,363/16,,,Main Road,Near School,Ward 16,Municipality,Palakkad,687020,2,5,Plastic bottle,4-7,Sometimes,Every 2-3 months,No
3775,user262@gmail.com,6+,Large house,Resident_262,92/14,,,Main Road,Near School,Ward 4,Municipality,Ernakulam,684458,3,15,Plastic bottle,4-7,Always,Rarely,No
3776,user263@gmail.com,4-5,Large house,Resident_263,472/3,,,Main Road,Near School,Ward 15,Municipality,Alappuzha,687677,3,4,Loose / refill,4-7,Never,Never,Yes
3777,user264@gmail.com,1,Large house,Resident_264,465/15,,,Main Road,Near School,Ward 24,Municipality,Kottayam,678303,1,9,Loose / refill,1-3,Always,Rarely,No
3778,user265@gmail.com,4-5,Small house,Resident_265,449/3,,,Main Road,Near School,Ward 5,Municipality,Ernakulam,670267,2,6,Plastic bottle,4-7,Always,Every 2-3 months,No
3779,user266@gmail.com,2-3,Small house,Resident_266,288/3,,,Main Road,Near School,Ward 25,Municipality,Alappuzha,689528,3,7,Plastic bottle,None,Never,Rarely,No
3780,user267@gmail.com,2-3,Small house,Resident_267,71/14,,,Main Road,Near School,Ward 21,Municipality,Palakkad,679780,3,8,Plastic packet,7+,Sometimes,Never,No
3781,user268@gmail.com,2-3,Large house,Resident_268,258/8,,,Main Road,Near School,Ward 24,Municipality,Kannur,685547,2,7,Plastic bottle,4-7,Sometimes,Never,Yes
3782,user269@gmail.com,1,Small house,Resident_269,224/14,,,Main Road,Near School,Ward 18,Municipality,Alappuzha,679135,1,9,Plastic packet,None,Never,Never,Yes
3783,user270@gmail.com,2-3,Small house,Resident_270,48/8,,,Main Road,Near School,Ward 13,Municipality,Wayanad,673480,2,18,Plastic bottle,None,Never,Every 2-3 months,Yes
3784,user271@gmail.com,1,Apartment,Resident_271,358/6,,,Main Road,Near School,Ward 3,Municipality,Kozhikode,688784,0,11,Loose / refill,4-7,Always,Rarely,No
3785,user272@gmail.com,1,Apartment,Resident_272,408/20,,,Main Road,Near School,Ward 17,Municipality,Wayanad,689243,1,15,Loose / refill,7+,Sometimes,Every 2-3 months,Yes
3786,user273@gmail.com,4-5,Small house,Resident_273,320/2,,,Main Road,Near School,Ward 1,Municipality,Idukki,676177,2,11,Plastic bottle,4-7,Never,Never,No
3787,user274@gmail.com,4-5,Large house,Resident_274,321/3,,,Main Road,Near School,Ward 19,Municipality,Alappuzha,672635,2,15,Plastic packet,7+,Never,Every 2-3 months,Yes
3788,user275@gmail.com,2-3,Large house,Resident_275,498/5,,,Main Road,Near School,Ward 16,Municipality,Wayanad,682379,3,8,Plastic packet,1-3,Always,Rarely,No
3789,user276@gmail.com,2-3,Apartment,Resident_276,208/20,,,Main Road,Near School,Ward 19,Municipality,Pathanamthitta,674212,1,3,Plastic packet,None,Always,Rarely,No
3790,user277@gmail.com,2-3,Small house,Resident_277,209/13,,,Main Road,Near School,Ward 3,Municipality,Kollam,679640,2,3,Plastic packet,4-7,Sometimes,Every month,No
3791,user278@gmail.com,6+,Apartment,Resident_278,145/11,,,Main Road,Near School,Ward 15,Municipality,Thrissur,683581,4,6,Loose / refill,1-3,Always,Every month,Yes
3792,user279@gmail.com,6+,Large house,Resident_279,209/17,,,Main Road,Near School,Ward 5,Municipality,Kottayam,686941,5,14,Plastic packet,None,Never,Every 2-3 months,No
3793,user280@gmail.com,6+,Large house,Resident_280,76/11,,,Main Road,Near School,Ward 11,Municipality,Thiruvananthapuram,678386,4,8,Plastic bottle,4-7,Never,Rarely,No
3794,user281@gmail.com,2-3,Large house,Resident_281,486/1,,,Main Road,Near School,Ward 22,Municipality,Palakkad,672196,3,9,Plastic bottle,4-7,Always,Never,No
3795,user282@gmail.com,6+,Small house,Resident_282,270/20,,,Main Road,Near School,Ward 12,Municipality,Idukki,686542,3,8,Plastic bottle,4-7,Sometimes,Every month,Yes
3796,user283@gmail.com,6+,Small house,Resident_283,492/16,,,Main Road,Near School,Ward 21,Municipality,Thrissur,683415,5,17,Plastic packet,1-3,Sometimes,Rarely,No
3797,user284@gmail.com,2-3,Apartment,Resident_284,460/9,,,Main Road,Near School,Ward 4,Municipality,Thrissur,674094,1,16,Plastic packet,None,Never,Every 2-3 months,Yes
3798,user285@gmail.com,1,Large house,Resident_285,9/8,,,Main Road,Near School,Ward 25,Municipality,Wayanad,688392,0,11,Loose / refill,1-3,Always,Rarely,Yes
3799,user286@gmail.com,2-3,Small house,Resident_286,153/19,,,Main Road,Near School,Ward 22,Municipality,Wayanad,688988,1,6,Plastic bottle,7+,Never,Rarely,Yes
3800,user287@gmail.com,4-5,Small house,Resident_287,101/15,,,Main Road,Near School,Ward 23,Municipality,Malappuram,680897,4,17,Plastic bottle,4-7,Always,Never,No
3801,user288@gmail.com,1,Apartment,Resident_288,27/9,,,Main Road,Near School,Ward 6,Municipality,Kozhikode,671105,1,3,Plastic packet,4-7,Sometimes,Never,Yes
3802,user289@gmail.com,2-3,Large house,Resident_289,342/8,,,Main Road,Near School,Ward 22,Municipality,Thrissur,671932,2,2,Plastic bottle,None,Sometimes,Never,No
3803,user290@gmail.com,6+,Small house,Resident_290,328/10,,,Main Road,Near School,Ward 13,Municipality,Kollam,676367,5,7,Loose / refill,4-7,Always,Never,Yes
3804,user291@gmail.com,2-3,Apartment,Resident_291,320/9,,,Main Road,Near School,Ward 12,Municipality,Kollam,685640,1,2,Plastic packet,7+,Never,Every month,No
3805,user292@gmail.com,2-3,Apartment,Resident_292,466/9,,,Main Road,Near School,Ward 25,Municipality,Ernakulam,678304,1,9,Plastic packet,None,Always,Every 2-3 months,No
3806,user293@gmail.com,1,Small house,Resident_293,306/5,,,Main Road,Near School,Ward 10,Municipality,Kannur,689937,0,3,Plastic bottle,7+,Sometimes,Every month,Yes
3807,user294@gmail.com,1,Large house,Resident_294,363/9,,,Main Road,Near School,Ward 7,Municipality,Thrissur,673732,1,20,Plastic bottle,None,Sometimes,Every 2-3 months,Yes
3808,user295@gmail.com,6+,Small house,Resident_295,405/20,,,Main Road,Near School,Ward 22,Municipality,Kasaragod,687484,4,3,Plastic bottle,4-7,Always,Rarely,No
3809,user296@gmail.com,1,Large house,Resident_296,250/6,,,Main Road,Near School,Ward 3,Municipality,Malappuram,686132,1,9,Plastic packet,None,Always,Never,No
3810,user297@gmail.com,2-3,Apartment,Resident_297,81/16,,,Main Road,Near School,Ward 15,Municipality,Kasaragod,677789,2,17,Plastic bottle,1-3,Always,Every month,No
3811,user298@gmail.com,2-3,Small house,Resident_298,115/7,,,Main Road,Near School,Ward 1,Municipality,Ernakulam,688832,1,7,Loose / refill,1-3,Never,Every month,Yes
3812,user299@gmail.com,4-5,Large house,Resident_299,389/5,,,Main Road,Near School,Ward 10,Municipality,Malappuram,670457,3,11,Plastic bottle,7+,Always,Every 2-3 months,No
3813,user300@gmail.com,2-3,Large house,Resident_300,75/20,,,Main Road,Near School,Ward 20,Municipality,Palakkad,675892,1,8,Plastic packet,7+,Never,Every 2-3 months,No
3814,user301@gmail.com,2-3,Large house,Resident_301,15/8,,,Main Road,Near School,Ward 7,Municipality,Thiruvananthapuram,680417,2,5,Plastic bottle,None,Always,Every month,No
3815,user302@gmail.com,2-3,Large house,Resident_302,398/17,,,Main Road,Near School,Ward 16,Municipality,Idukki,678476,2,2,Plastic bottle,4-7,Never,Never,Yes
3816,user303@gmail.com,4-5,Apartment,Resident_303,71/4,,,Main Road,Near School,Ward 21,Municipality,Palakkad,671670,3,4,Loose / refill,1-3,Sometimes,Rarely,No
3817,user304@gmail.com,2-3,Apartment,Resident_304,468/10,,,Main Road,Near School,Ward 6,Municipality,Thrissur,675702,3,16,Plastic bottle,1-3,Always,Rarely,Yes
3818,user305@gmail.com,2-3,Apartment,Resident_305,158/9,,,Main Road,Near School,Ward 20,Municipality,Kasaragod,686466,1,12,Plastic packet,4-7,Sometimes,Rarely,Yes
3819,user306@gmail.com,2-3,Small house,Resident_306,124/14,,,Main Road,Near School,Ward 20,Municipality,Palakkad,686261,1,16,Plastic bottle,7+,Sometimes,Never,Yes
3820,user307@gmail.com,6+,Large house,Resident_307,252/6,,,Main Road,Near School,Ward 15,Municipality,Malappuram,672261,4,3,Plastic bottle,7+,Sometimes,Rarely,No
3821,user308@gmail.com,2-3,Small house,Resident_308,500/4,,,Main Road,Near School,Ward 2,Municipality,Thrissur,685335,1,3,Loose / refill,1-3,Always,Every month,Yes
3822,user309@gmail.com,4-5,Apartment,Resident_309,201/9,,,Main Road,Near School,Ward 4,Municipality,Kozhikode,674359,4,3,Plastic packet,4-7,Sometimes,Every 2-3 months,Yes
3823,user310@gmail.com,2-3,Large house,Resident_310,402/2,,,Main Road,Near School,Ward 11,Municipality,Thrissur,682690,2,18,Loose / refill,4-7,Never,Every month,Yes
3824,user311@gmail.com,2-3,Apartment,Resident_311,93/7,,,Main Road,Near School,Ward 17,Municipality,Kollam,681685,2,18,Plastic bottle,1-3,Never,Never,Yes
3825,user312@gmail.com,4-5,Apartment,Resident_312,490/15,,,Main Road,Near School,Ward 13,Municipality,Kasaragod,672185,2,5,Plastic packet,4-7,Always,Every 2-3 months,No
3826,user313@gmail.com,4-5,Large house,Resident_313,488/16,,,Main Road,Near School,Ward 21,Municipality,Kozhikode,674445,2,4,Plastic bottle,1-3,Sometimes,Every month,Yes
3827,user314@gmail.com,6+,Apartment,Resident_314,442/8,,,Main Road,Near School,Ward 25,Municipality,Malappuram,679096,3,8,Plastic bottle,None,Always,Every 2-3 months,No
3828,user315@gmail.com,4-5,Apartment,Resident_315,138/7,,,Main Road,Near School,Ward 7,Municipality,Idukki,681960,4,19,Loose / refill,4-7,Always,Rarely,No
3829,user316@gmail.com,2-3,Large house,Resident_316,65/10,,,Main Road,Near School,Ward 25,Municipality,Idukki,680629,1,11,Plastic bottle,1-3,Never,Every 2-3 months,Yes
3830,user317@gmail.com,1,Small house,Resident_317,35/18,,,Main Road,Near School,Ward 13,Municipality,Kollam,672914,0,11,Plastic bottle,None,Sometimes,Every 2-3 months,No
3831,user318@gmail.com,2-3,Small house,Resident_318,6/7,,,Main Road,Near School,Ward 20,Municipality,Alappuzha,686962,2,8,Plastic packet,4-7,Never,Never,No
3832,user319@gmail.com,4-5,Large house,Resident_319,166/7,,,Main Road,Near School,Ward 11,Municipality,Ernakulam,685911,2,17,Plastic bottle,None,Always,Rarely,No
3833,user320@gmail.com,4-5,Small house,Resident_320,85/11,,,Main Road,Near School,Ward 7,Municipality,Thrissur,686790,3,14,Plastic bottle,4-7,Sometimes,Rarely,Yes
3834,user321@gmail.com,1,Apartment,Resident_321,187/13,,,Main Road,Near School,Ward 13,Municipality,Kollam,678913,1,4,Loose / refill,None,Always,Every month,Yes
3835,user322@gmail.com,2-3,Large house,Resident_322,275/4,,,Main Road,Near School,Ward 12,Municipality,Alappuzha,679955,3,18,Plastic packet,4-7,Always,Rarely,Yes
3836,user323@gmail.com,2-3,Large house,Resident_323,25/10,,,Main Road,Near School,Ward 5,Municipality,Malappuram,672635,3,11,Plastic bottle,1-3,Sometimes,Never,Yes
3837,user324@gmail.com,4-5,Small house,Resident_324,500/20,,,Main Road,Near School,Ward 14,Municipality,Idukki,682438,4,11,Plastic packet,4-7,Always,Every month,No
3838,user325@gmail.com,4-5,Apartment,Resident_325,170/12,,,Main Road,Near School,Ward 25,Municipality,Ernakulam,673624,3,17,Plastic packet,7+,Never,Every 2-3 months,Yes
3839,user326@gmail.com,6+,Large house,Resident_326,459/11,,,Main Road,Near School,Ward 13,Municipality,Alappuzha,689845,6,16,Plastic packet,4-7,Sometimes,Never,No
3840,user327@gmail.com,4-5,Large house,Resident_327,301/16,,,Main Road,Near School,Ward 9,Municipality,Kannur,686330,4,10,Plastic packet,4-7,Never,Rarely,Yes
3841,user328@gmail.com,2-3,Apartment,Resident_328,156/11,,,Main Road,Near School,Ward 5,Municipality,Pathanamthitta,677757,3,2,Loose / refill,4-7,Sometimes,Every 2-3 months,No
3842,user329@gmail.com,2-3,Apartment,Resident_329,453/4,,,Main Road,Near School,Ward 13,Municipality,Ernakulam,673538,2,10,Plastic packet,None,Never,Every 2-3 months,Yes
3843,user330@gmail.com,6+,Apartment,Resident_330,360/6,,,Main Road,Near School,Ward 20,Municipality,Wayanad,683579,5,18,Loose / refill,7+,Always,Every month,No
3844,user331@gmail.com,2-3,Apartment,Resident_331,322/19,,,Main Road,Near School,Ward 16,Municipality,Palakkad,677488,2,2,Plastic bottle,7+,Sometimes,Every month,No
3845,user332@gmail.com,4-5,Apartment,Resident_332,351/7,,,Main Road,Near School,Ward 17,Municipality,Kasaragod,675834,4,5,Loose / refill,None,Never,Every 2-3 months,No
3846,user333@gmail.com,4-5,Apartment,Resident_333,175/20,,,Main Road,Near School,Ward 13,Municipality,Alappuzha,689880,3,12,Plastic packet,None,Sometimes,Rarely,Yes
3847,user334@gmail.com,4-5,Small house,Resident_334,189/12,,,Main Road,Near School,Ward 5,Municipality,Kozhikode,688711,2,15,Plastic bottle,None,Never,Never,No
3848,user335@gmail.com,4-5,Apartment,Resident_335,164/3,,,Main Road,Near School,Ward 10,Municipality,Kasaragod,681750,3,12,Plastic packet,7+,Always,Every 2-3 months,No
3849,user336@gmail.com,4-5,Apartment,Resident_336,309/10,,,Main Road,Near School,Ward 2,Municipality,Thiruvananthapuram,670294,4,4,Plastic packet,1-3,Always,Never,No
3850,user337@gmail.com,1,Large house,Resident_337,408/16,,,Main Road,Near School,Ward 24,Municipality,Thiruvananthapuram,670396,1,14,Plastic packet,4-7,Always,Never,No
3851,user338@gmail.com,2-3,Small house,Resident_338,110/15,,,Main Road,Near School,Ward 23,Municipality,Kollam,676433,3,20,Loose / refill,4-7,Always,Rarely,No
3852,user339@gmail.com,4-5,Apartment,Resident_339,180/2,,,Main Road,Near School,Ward 21,Municipality,Pathanamthitta,674961,2,10,Plastic packet,None,Sometimes,Never,No
3853,user340@gmail.com,6+,Small house,Resident_340,412/4,,,Main Road,Near School,Ward 15,Municipality,Thrissur,678726,6,4,Loose / refill,1-3,Always,Rarely,No
3854,user341@gmail.com,2-3,Large house,Resident_341,304/20,,,Main Road,Near School,Ward 21,Municipality,Idukki,689071,3,17,Plastic packet,7+,Sometimes,Every 2-3 months,Yes
3855,user342@gmail.com,2-3,Apartment,Resident_342,235/15,,,Main Road,Near School,Ward 5,Municipality,Wayanad,682762,3,17,Plastic bottle,1-3,Never,Every 2-3 months,Yes
3856,user343@gmail.com,2-3,Large house,Resident_343,151/3,,,Main Road,Near School,Ward 19,Municipality,Thrissur,672700,2,17,Plastic bottle,None,Always,Rarely,No
3857,user344@gmail.com,1,Small house,Resident_344,424/4,,,Main Road,Near School,Ward 21,Municipality,Kannur,680012,0,14,Plastic bottle,7+,Always,Every month,Yes
3858,user345@gmail.com,6+,Large house,Resident_345,88/13,,,Main Road,Near School,Ward 23,Municipality,Kannur,670760,3,14,Loose / refill,None,Never,Never,Yes
3859,user346@gmail.com,2-3,Large house,Resident_346,409/2,,,Main Road,Near School,Ward 25,Municipality,Kasaragod,678203,3,20,Plastic bottle,7+,Always,Every month,No
3860,user347@gmail.com,1,Large house,Resident_347,489/7,,,Main Road,Near School,Ward 19,Municipality,Kasaragod,670624,0,19,Plastic packet,None,Never,Never,No
3861,user348@gmail.com,4-5,Large house,Resident_348,230/8,,,Main Road,Near School,Ward 25,Municipality,Alappuzha,682204,2,10,Plastic bottle,1-3,Never,Never,Yes
3862,user349@gmail.com,2-3,Small house,Resident_349,31/1,,,Main Road,Near School,Ward 25,Municipality,Kottayam,677339,1,18,Plastic packet,None,Sometimes,Rarely,Yes
3863,user350@gmail.com,2-3,Small house,Resident_350,497/2,,,Main Road,Near School,Ward 16,Municipality,Malappuram,680347,1,16,Loose / refill,4-7,Sometimes,Never,Yes
3864,user351@gmail.com,4-5,Apartment,Resident_351,10/13,,,Main Road,Near School,Ward 22,Municipality,Malappuram,671563,3,12,Plastic bottle,1-3,Never,Every month,Yes
3865,user352@gmail.com,4-5,Large house,Resident_352,259/3,,,Main Road,Near School,Ward 8,Municipality,Thiruvananthapuram,689992,3,12,Plastic bottle,4-7,Never,Rarely,Yes
3866,user353@gmail.com,4-5,Apartment,Resident_353,174/6,,,Main Road,Near School,Ward 9,Municipality,Kozhikode,670543,3,13,Loose / refill,None,Never,Never,Yes
3867,user354@gmail.com,4-5,Apartment,Resident_354,259/20,,,Main Road,Near School,Ward 14,Municipality,Kozhikode,675707,2,4,Plastic bottle,1-3,Always,Every 2-3 months,No
3868,user355@gmail.com,4-5,Large house,Resident_355,90/3,,,Main Road,Near School,Ward 12,Municipality,Kozhikode,673729,2,7,Plastic packet,4-7,Sometimes,Rarely,Yes
3869,user356@gmail.com,2-3,Small house,Resident_356,60/12,,,Main Road,Near School,Ward 14,Municipality,Kollam,674241,1,8,Plastic bottle,1-3,Sometimes,Every month,No
3870,user357@gmail.com,4-5,Large house,Resident_357,86/7,,,Main Road,Near School,Ward 5,Municipality,Thiruvananthapuram,689904,3,6,Plastic bottle,1-3,Never,Never,Yes
3871,user358@gmail.com,2-3,Large house,Resident_358,183/11,,,Main Road,Near School,Ward 15,Municipality,Ernakulam,671078,3,10,Loose / refill,4-7,Never,Every month,No
3872,user359@gmail.com,1,Small house,Resident_359,340/16,,,Main Road,Near School,Ward 19,Municipality,Malappuram,684412,0,19,Plastic bottle,4-7,Always,Every month,Yes
3873,user360@gmail.com,4-5,Small house,Resident_360,379/9,,,Main Road,Near School,Ward 11,Municipality,Malappuram,688388,4,20,Plastic bottle,None,Always,Never,Yes
3874,user361@gmail.com,2-3,Large house,Resident_361,343/1,,,Main Road,Near School,Ward 5,Municipality,Kollam,676445,2,19,Plastic packet,7+,Never,Never,Yes
3875,user362@gmail.com,2-3,Apartment,Resident_362,443/5,,,Main Road,Near School,Ward 20,Municipality,Kollam,676010,1,15,Plastic packet,7+,Sometimes,Every 2-3 months,Yes
3876,user363@gmail.com,4-5,Small house,Resident_363,160/5,,,Main Road,Near School,Ward 18,Municipality,Wayanad,686693,2,9,Loose / refill,7+,Sometimes,Every month,No
3877,user364@gmail.com,6+,Apartment,Resident_364,30/5,,,Main Road,Near School,Ward 24,Municipality,Thrissur,688558,3,6,Plastic packet,4-7,Sometimes,Every month,No
3878,user365@gmail.com,4-5,Apartment,Resident_365,131/20,,,Main Road,Near School,Ward 2,Municipality,Kasaragod,671034,4,15,Loose / refill,4-7,Sometimes,Rarely,No
3879,user366@gmail.com,4-5,Apartment,Resident_366,342/19,,,Main Road,Near School,Ward 8,Municipality,Wayanad,673746,2,2,Plastic packet,None,Never,Never,Yes
3880,user367@gmail.com,2-3,Small house,Resident_367,417/12,,,Main Road,Near School,Ward 18,Municipality,Thiruvananthapuram,689465,2,6,Loose / refill,None,Never,Every 2-3 months,No
3881,user368@gmail.com,2-3,Apartment,Resident_368,322/9,,,Main Road,Near School,Ward 17,Municipality,Idukki,671992,1,8,Plastic bottle,7+,Never,Rarely,No
3882,user369@gmail.com,4-5,Apartment,Resident_369,281/4,,,Main Road,Near School,Ward 1,Municipality,Thiruvananthapuram,689648,2,3,Plastic bottle,None,Always,Every 2-3 months,No
3883,user370@gmail.com,4-5,Apartment,Resident_370,417/18,,,Main Road,Near School,Ward 20,Municipality,Ernakulam,678536,4,3,Plastic bottle,4-7,Never,Never,Yes
3884,user371@gmail.com,6+,Apartment,Resident_371,413/20,,,Main Road,Near School,Ward 7,Municipality,Thiruvananthapuram,687058,6,10,Plastic bottle,1-3,Sometimes,Never,No
3885,user372@gmail.com,2-3,Large house,Resident_372,195/13,,,Main Road,Near School,Ward 18,Municipality,Kottayam,687847,3,15,Loose / refill,1-3,Never,Never,Yes
3886,user373@gmail.com,4-5,Small house,Resident_373,83/19,,,Main Road,Near School,Ward 5,Municipality,Kottayam,689622,4,3,Plastic bottle,7+,Sometimes,Rarely,Yes
