id,user_email,food_waste,compost,garden_waste
3586,user82@gmail.com,more_1kg,collector,daily
3587,user83@gmail.com,250g_500g,biomethanation,no
3588,user84@gmail.com,more_1kg,worm_compost,monthly
3589,user85@gmail.com,250g_500g,collector,no
3590,user86@gmail.com,500g_1kg,community,monthly
3591,user87@gmail.com,less_250g,community,daily
3592,user88@gmail.com,250g_500g,worm_compost,weekly
3593,user89@gmail.com,250g_500g,home_compost,no
3594,user90@gmail.com,more_1kg,community,monthly
3595,user91@gmail.com,500g_1kg,collector,daily
3596,user92@gmail.com,500g_1kg,biomethanation,monthly
3597,user93@gmail.com,more_1kg,community,no
3598,user94@gmail.com,more_1kg,biomethanation,monthly
3599,user95@gmail.com,250g_500g,home_compost,weekly
3600,user96@gmail.com,500g_1kg,mixed,no
3601,user97@gmail.com,500g_1kg,biomethanation,weekly
3602,user98@gmail.com,500g_1kg,community,daily
3603,user99@gmail.com,500g_1kg,community,monthly
3604,user100@gmail.com,250g_500g,worm_compost,weekly
3605,user101@gmail.com,250g_500g,mixed,weekly
3606,user102@gmail.com,250g_500g,collector,no
3607,user103@gmail.com,less_250g,community,weekly
3608,user104@gmail.com,250g_500g,biomethanation,daily
3609,user105@gmail.com,250g_500g,collector,no
3610,user106@gmail.com,500g_1kg,mixed,daily
3611,user107@gmail.com,500g_1kg,home_compost,monthly
3612,user108@gmail.com,250g_500g,home_compost,no
3613,user109@gmail.com,500g_1kg,community,no
3614,user110@gmail.com,500g_1kg,biomethanation,weekly
3615,user111@gmail.com,250g_500g,worm_compost,no
3616,user112@gmail.com,500g_1kg,mixed,weekly
3617,user113@gmail.com,more_1kg,mixed,weekly
3618,user114@gmail.com,less_250g,worm_compost,monthly
3619,user115@gmail.com,more_1kg,collector,daily
3620,user116@gmail.com,250g_500g,home_compost,no
3621,user117@gmail.com,500g_1kg,collector,no
3622,user118@gmail.com,500g_1kg,home_compost,monthly
3623,user119@gmail.com,250g_500g,mixed,no
3624,user120@gmail.com,500g_1kg,worm_compost,no
3625,user121@gmail.com,250g_500g,community,daily
3626,user122@gmail.com,250g_500g,home_compost,no
3627,user123@gmail.com,more_1kg,collector,monthly
3628,user124@gmail.com,more_1kg,mixed,monthly
3629,user125@gmail.com,500g_1kg,collector,monthly
3630,user126@gmail.com,more_1kg,biomethanation,monthly
3631,user127@gmail.com,250g_500g,community,weekly
3632,user128@gmail.com,250g_500g,community,weekly
3633,user129@gmail.com,500g_1kg,community,no
3634,user130@gmail.com,500g_1kg,home_compost,no
3635,user131@gmail.com,more_1kg,mixed,daily
3636,user132@gmail.com,less_250g,collector,weekly
3637,user133@gmail.com,500g_1kg,collector,weekly
3638,user134@gmail.com,500g_1kg,collector,daily
3639,user135@gmail.com,250g_500g,biomethanation,daily
3640,user136@gmail.com,500g_1kg,biomethanation,weekly
3641,user137@gmail.com,500g_1kg,biomethanation,monthly
3642,user138@gmail.com,500g_1kg,collector,monthly
3643,user139@gmail.com,500g_1kg,collector,daily
3644,user140@gmail.com,500g_1kg,collector,monthly
3645,user141@gmail.com,500g_1kg,home_compost,weekly
3646,user142@gmail.com,less_250g,worm_compost,no
3647,user143@gmail.com,more_1kg,community,weekly
3648,user144@gmail.com,500g_1kg,collector,no
3649,user145@gmail.com,more_1kg,home_compost,no
3650,user146@gmail.com,500g_1kg,collector,monthly
3651,user147@gmail.com,250g_500g,collector,daily
3652,user148@gmail.com,250g_500g,biomethanation,monthly
3653,user149@gmail.com,250g_500g,mixed,weekly
3654,user150@gmail.com,250g_500g,collector,weekly
3655,user151@gmail.com,250g_500g,worm_compost,monthly
3656,user152@gmail.com,250g_500g,home_compost,monthly
3657,user153@gmail.com,less_250g,community,weekly
3658,user154@gmail.com,less_250g,community,weekly
3659,user155@gmail.com,250g_500g,biomethanation,daily
3660,user156@gmail.com,500g_1kg,biomethanation,no
3661,user157@gmail.com,500g_1kg,worm_compost,weekly
3662,user158@gmail.com,250g_500g,mixed,monthly
3663,user159@gmail.com,less_250g,mixed,monthly
3664,user160@gmail.com,500g_1kg,worm_compost,no
3665,user161@gmail.com,500g_1kg,worm_compost,no
3666,user162@gmail.com,more_1kg,home_compost,weekly
3667,user163@gmail.com,250g_500g,mixed,daily
3668,user164@gmail.com,250g_500g,community,weekly
3669,user165@gmail.com,500g_1kg,mixed,weekly
3670,user166@gmail.com,250g_500g,mixed,daily
3671,user167@gmail.com,500g_1kg,worm_compost,monthly
3672,user168@gmail.com,250g_500g,collector,daily
3673,user169@gmail.com,more_1kg,mixed,weekly
3674,user170@gmail.com,more_1kg,collector,monthly
3675,user171@gmail.com,250g_500g,collector,weekly
3676,user172@gmail.com,500g_1kg,community,daily
3677,user173@gmail.com,250g_500g,biomethanation,monthly
3678,user174@gmail.com,500g_1kg,worm_compost,no
3679,user175@gmail.com,less_250g,community,monthly
3680,user176@gmail.com,500g_1kg,collector,monthly
3681,user177@gmail.com,more_1kg,mixed,daily
3682,user178@gmail.com,250g_500g,biomethanation,weekly
3683,user179@gmail.com,250g_500g,home_compost,daily
3684,user180@gmail.com,more_1kg,community,no
3685,user181@gmail.com,more_1kg,worm_compost,weekly
3686,user182@gmail.com,less_250g,mixed,monthly
3687,user183@gmail.com,500g_1kg,community,daily
3688,user184@gmail.com,250g_500g,home_compost,daily
3689,user185@gmail.com,500g_1kg,biomethanation,monthly
3690,user186@gmail.com,500g_1kg,home_compost,monthly
3691,user187@gmail.com,500g_1kg,community,weekly
3692,user188@gmail.com,250g_500g,biomethanation,no
3693,user189@gmail.com,more_1kg,home_compost,monthly
3694,user190@gmail.com,500g_1kg,home_compost,no
3695,user191@gmail.com,250g_500g,home_compost,daily
3696,user192@gmail.com,250g_500g,biomethanation,weekly
3697,user193@gmail.com,500g_1kg,worm_compost,daily
3698,user194@gmail.com,500g_1kg,worm_compost,daily
3699,user195@gmail.com,250g_500g,worm_compost,no
3700,user196@gmail.com,500g_1kg,community,monthly
3701,user197@gmail.com,250g_500g,mixed,no
3702,user198@gmail.com,more_1kg,collector,no
3703,user199@gmail.com,250g_500g,worm_compost,weekly
3704,user200@gmail.com,more_1kg,biomethanation,no
3705,user201@gmail.com,500g_1kg,worm_compost,monthly
3706,user202@gmail.com,less_250g,mixed,no
3707,user203@gmail.com,250g_500g,biomethanation,no
3708,user204@gmail.com,more_1kg,home_compost,no
3709,user205@gmail.com,250g_500g,community,monthly
3710,user206@gmail.com,500g_1kg,biomethanation,no
3711,user207@gmail.com,500g_1kg,mixed,weekly
3712,user208@gmail.com,500g_1kg,collector,weekly
3713,user209@gmail.com,250g_500g,mixed,monthly
3714,user210@gmail.com,500g_1kg,collector,weekly
3715,user211@gmail.com,500g_1kg,community,weekly
3716,user212@gmail.com,250g_500g,community,daily
3717,user213@gmail.com,less_250g,worm_compost,no
3718,user214@gmail.com,500g_1kg,collector,weekly
3719,user215@gmail.com,500g_1kg,worm_compost,no
3720,user216@gmail.com,500g_1kg,worm_compost,weekly
3721,user217@gmail.com,250g_500g,home_compost,no
3722,user218@gmail.com,500g_1kg,community,weekly
3723,user219@gmail.com,more_1kg,worm_compost,weekly
3724,user220@gmail.com,500g_1kg,mixed,daily
3725,user221@gmail.com,500g_1kg,biomethanation,weekly
3726,user222@gmail.com,500g_1kg,community,no
3727,user223@gmail.com,250g_500g,mixed,weekly
3728,user224@gmail.com,500g_1kg,collector,monthly
3729,user225@gmail.com,more_1kg,biomethanation,weekly
3730,user226@gmail.com,500g_1kg,collector,daily
3731,user227@gmail.com,500g_1kg,mixed,daily
3732,user228@gmail.com,250g_500g,worm_compost,no
3733,user229@gmail.com,more_1kg,mixed,monthly
3734,user230@gmail.com,500g_1kg,mixed,monthly
3735,user231@gmail.com,500g_1kg,home_compost,weekly
3736,user232@gmail.com,250g_500g,biomethanation,weekly
3737,user233@gmail.com,more_1kg,community,weekly
3738,user234@gmail.com,500g_1kg,worm_compost,daily
3739,user235@gmail.com,more_1kg,mixed,monthly
3740,user236@gmail.com,less_250g,collector,weekly
3741,user237@gmail.com,less_250g,mixed,daily
3742,user238@gmail.com,500g_1kg,biomethanation,weekly
3743,user239@gmail.com,less_250g,community,weekly
3744,user240@gmail.com,less_250g,collector,weekly
3745,user241@gmail.com,250g_500g,mixed,monthly
3746,user242@gmail.com,250g_500g,biomethanation,weekly
3747,user243@gmail.com,500g_1kg,mixed,daily
3748,user244@gmail.com,more_1kg,community,daily
3749,user245@gmail.com,500g_1kg,biomethanation,weekly
3750,user246@gmail.com,500g_1kg,mixed,monthly
3751,user247@gmail.com,500g_1kg,mixed,daily
3752,user248@gmail.com,more_1kg,community,no
3753,user249@gmail.com,less_250g,home_compost,daily
3754,user250@gmail.com,500g_1kg,community,monthly
3755,user251@gmail.com,500g_1kg,community,monthly
3756,user252@gmail.com,250g_500g,collector,no
3757,user253@gmail.com,250g_500g,community,no
3758,user254@gmail.com,250g_500g,mixed,weekly
3759,user255@gmail.com,250g_500g,worm_compost,weekly
3760,user256@gmail.com,250g_500g,mixed,daily
3761,user257@gmail.com,500g_1kg,home_compost,daily
3762,user258@gmail.com,more_1kg,collector,no
3763,user259@gmail.com,250g_500g,community,daily
3764,user260@gmail.com,250g_500g,worm_compost,no
3765,user261@gmail.com,500g_1kg,home_compost,daily
3766,user262@gmail.com,more_1kg,collector,no
3767,user263@gmail.com,500g_1kg,mixed,monthly
3768,user264@gmail.com,less_250g,worm_compost,monthly
3769,user265@gmail.com,500g_1kg,worm_compost,weekly
3770,user266@gmail.com,250g_500g,home_compost,monthly
3771,user267@gmail.com,250g_500g,mixed,monthly
3772,user268@gmail.com,250g_500g,biomethanation,monthly
3773,user269@gmail.com,less_250g,community,monthly
3774,user270@gmail.com,250g_500g,worm_compost,no
3775,user271@gmail.com,less_250g,collector,no
3776,user272@gmail.com,less_250g,home_compost,weekly
3777,user273@gmail.com,500g_1kg,collector,weekly
3778,user274@gmail.com,500g_1kg,community,weekly
3779,user275@gmail.com,250g_500g,worm_compost,no
3780,user276@gmail.com,250g_500g,community,weekly
3781,user277@gmail.com,250g_500g,biomethanation,monthly
3782,user278@gmail.com,more_1kg,community,no
3783,user279@gmail.com,more_1kg,mixed,no
3784,user280@gmail.com,more_1kg,home_compost,monthly
3785,user281@gmail.com,250g_500g,worm_compost,daily
3786,user282@gmail.com,more_1kg,home_compost,monthly
3787,user283@gmail.com,more_1kg,worm_compost,monthly
3788,user284@gmail.com,250g_500g,community,weekly
3789,user285@gmail.com,less_250g,collector,monthly
3790,user286@gmail.com,250g_500g,mixed,weekly
3791,user287@gmail.com,500g_1kg,community,no
3792,user288@gmail.com,less_250g,collector,daily
3793,user289@gmail.com,250g_500g,home_compost,monthly
3794,user290@gmail.com,more_1kg,biomethanation,weekly
3795,user291@gmail.com,250g_500g,mixed,monthly
3796,user292@gmail.com,250g_500g,community,monthly
3797,user293@gmail.com,less_250g,worm_compost,weekly
3798,user294@gmail.com,less_250g,biomethanation,daily
3799,user295@gmail.com,more_1kg,mixed,no
3800,user296@gmail.com,less_250g,mixed,no
3801,user297@gmail.com,250g_500g,collector,monthly
3802,user298@gmail.com,250g_500g,mixed,monthly
3803,user299@gmail.com,500g_1kg,community,monthly
3804,user300@gmail.com,250g_500g,biomethanation,weekly
3805,user301@gmail.com,250g_500g,community,no
3806,user302@gmail.com,250g_500g,home_compost,monthly
3807,user303@gmail.com,500g_1kg,home_compost,weekly
3808,user304@gmail.com,250g_500g,biomethanation,daily
3809,user305@gmail.com,250g_500g,collector,monthly
3810,user306@gmail.com,250g_500g,home_compost,weekly
3811,user307@gmail.com,more_1kg,biomethanation,daily
3812,user308@gmail.com,250g_500g,biomethanation,monthly
3813,user309@gmail.com,500g_1kg,biomethanation,no
3814,user310@gmail.com,250g_500g,biomethanation,no
3815,user311@gmail.com,250g_500g,biomethanation,daily
3816,user312@gmail.com,500g_1kg,biomethanation,monthly
3817,user313@gmail.com,500g_1kg,mixed,weekly
3818,user314@gmail.com,more_1kg,mixed,monthly
3819,user315@gmail.com,500g_1kg,worm_compost,daily
3820,user316@gmail.com,250g_500g,biomethanation,daily
3821,user317@gmail.com,less_250g,worm_compost,daily
3822,user318@gmail.com,250g_500g,mixed,no
3823,user319@gmail.com,500g_1kg,home_compost,monthly
3824,user320@gmail.com,500g_1kg,mixed,monthly
3825,user321@gmail.com,less_250g,collector,weekly
3826,user322@gmail.com,250g_500g,community,weekly
3827,user323@gmail.com,250g_500g,community,weekly
3828,user324@gmail.com,500g_1kg,home_compost,no
3829,user325@gmail.com,500g_1kg,biomethanation,weekly
3830,user326@gmail.com,more_1kg,home_compost,weekly
3831,user327@gmail.com,500g_1kg,community,no
3832,user328@gmail.com,250g_500g,collector,monthly
3833,user329@gmail.com,250g_500g,collector,no
3834,user330@gmail.com,more_1kg,collector,no
3835,user331@gmail.com,250g_500g,collector,monthly
3836,user332@gmail.com,500g_1kg,collector,monthly
3837,user333@gmail.com,500g_1kg,worm_compost,no
3838,user334@gmail.com,500g_1kg,worm_compost,weekly
3839,user335@gmail.com,500g_1kg,collector,monthly
3840,user336@gmail.com,500g_1kg,collector,monthly
3841,user337@gmail.com,less_250g,mixed,daily
3842,user338@gmail.com,250g_500g,home_compost,weekly
3843,user339@gmail.com,500g_1kg,community,monthly
3844,user340@gmail.com,more_1kg,collector,monthly
3845,user341@gmail.com,250g_500g,mixed,monthly
3846,user342@gmail.com,250g_500g,worm_compost,weekly
3847,user343@gmail.com,250g_500g,mixed,monthly
3848,user344@gmail.com,less_250g,community,daily
3849,user345@gmail.com,more_1kg,collector,monthly
3850,user346@gmail.com,250g_500g,community,no
3851,user347@gmail.com,less_250g,worm_compost,weekly
3852,user348@gmail.com,500g_1kg,worm_compost,daily
3853,user349@gmail.com,250g_500g,mixed,no
3854,user350@gmail.com,250g_500g,home_compost,daily
3855,user351@gmail.com,500g_1kg,home_compost,weekly
3856,user352@gmail.com,500g_1kg,community,monthly
3857,user353@gmail.com,500g_1kg,community,daily
3858,user354@gmail.com,500g_1kg,worm_compost,daily
3859,user355@gmail.com,500g_1kg,home_compost,no
3860,user356@gmail.com,250g_500g,biomethanation,weekly
3861,user357@gmail.com,500g_1kg,collector,weekly
3862,user358@gmail.com,250g_500g,collector,no
3863,user359@gmail.com,less_250g,home_compost,daily
3864,user360@gmail.com,500g_1kg,biomethanation,daily
3865,user361@gmail.com,250g_500g,community,weekly
3866,user362@gmail.com,250g_500g,worm_compost,weekly
3867,user363@gmail.com,500g_1kg,collector,weekly
3868,user364@gmail.com,more_1kg,biomethanation,weekly
3869,user365@gmail.com,500g_1kg,collector,daily
3870,user366@gmail.com,500g_1kg,worm_compost,monthly
3871,user367@gmail.com,250g_500g,collector,no
3872,user368@gmail.com,250g_500g,home_compost,daily
3873,user369@gmail.com,500g_1kg,collector,weekly
3874,user370@gmail.com,500g_1kg,biomethanation,monthly
3875,user371@gmail.com,more_1kg,home_compost,weekly
3876,user372@gmail.com,250g_500g,worm_compost,no
3877,user373@gmail.com,500g_1kg,collector,weekly
3878,user374@gmail.com,250g_500g,home_compost,monthly
3879,user375@gmail.com,more_1kg,mixed,monthly
3880,user376@gmail.com,more_1kg,community,weekly
3881,user377@gmail.com,more_1kg,mixed,daily
3882,user378@gmail.com,250g_500g,biomethanation,daily
3883,user379@gmail.com,250g_500g,worm_compost,monthly
3884,user380@gmail.com,less_250g,biomethanation,daily
3885,user381@gmail.com,more_1kg,biomethanation,weekly
3886,user382@gmail.com,less_250g,worm_compost,weekly
3887,user383@gmail.com,250g_500g,mixed,weekly
3888,user384@gmail.com,500g_1kg,biomethanation,monthly
3889,user385@gmail.com,500g_1kg,mixed,daily
3890,user386@gmail.com,250g_500g,home_compost,monthly
3891,user387@gmail.com,500g_1kg,collector,no
3892,user388@gmail.com,250g_500g,collector,no
3893,user389@gmail.com,250g_500g,community,weekly
3894,user390@gmail.com,250g_500g,mixed,weekly
3895,user391@gmail.com,more_1kg,community,daily
3896,user392@gmail.com,250g_500g,mixed,daily
3897,user393@gmail.com,250g_500g,mixed,weekly
3898,user394@gmail.com,less_250g,home_compost,no
3899,user395@gmail.com,250g_500g,collector,no
3900,user396@gmail.com,500g_1kg,biomethanation,weekly
3901,user397@gmail.com,250g_500g,biomethanation,no
3902,user398@gmail.com,less_250g,collector,weekly
3903,user399@gmail.com,250g_500g,collector,weekly
3904,user400@gmail.com,500g_1kg,mixed,monthly
3905,user401@gmail.com,500g_1kg,worm_compost,monthly
3906,user402@gmail.com,500g_1kg,community,weekly
3907,user403@gmail.com,250g_500g,home_compost,daily
3908,user404@gmail.com,500g_1kg,community,no
3909,user405@gmail.com,250g_500g,community,daily
3910,user406@gmail.com,more_1kg,collector,weekly
3911,user407@gmail.com,250g_500g,home_compost,monthly
3912,user408@gmail.com,500g_1kg,biomethanation,weekly
3913,user409@gmail.com,less_250g,biomethanation,weekly
3914,user410@gmail.com,more_1kg,worm_compost,daily
3915,user411@gmail.com,500g_1kg,collector,weekly
3916,user412@gmail.com,250g_500g,home_compost,no
3917,user413@gmail.com,500g_1kg,biomethanation,daily
3918,user414@gmail.com,250g_500g,worm_compost,monthly
3919,user415@gmail.com,500g_1kg,community,weekly
3920,user416@gmail.com,250g_500g,collector,daily
3921,user417@gmail.com,500g_1kg,community,monthly
3922,user418@gmail.com,250g_500g,home_compost,weekly
3923,user419@gmail.com,250g_500g,collector,daily
3924,user420@gmail.com,more_1kg,home_compost,monthly
3925,user421@gmail.com,more_1kg,worm_compost,weekly
3926,user422@gmail.com,500g_1kg,community,no
3927,user423@gmail.com,more_1kg,biomethanation,daily
3928,user424@gmail.com,500g_1kg,community,no
3929,user425@gmail.com,500g_1kg,home_compost,no
3930,user426@gmail.com,less_250g,biomethanation,daily
3931,user427@gmail.com,more_1kg,community,no
3932,user428@gmail.com,250g_500g,worm_compost,no
3933,user429@gmail.com,250g_500g,collector,monthly
3934,user430@gmail.com,250g_500g,home_compost,no
3935,user431@gmail.com,500g_1kg,biomethanation,monthly
3936,user432@gmail.com,500g_1kg,mixed,monthly
3937,user433@gmail.com,250g_500g,home_compost,no
3938,user434@gmail.com,more_1kg,mixed,no
3939,user435@gmail.com,250g_500g,community,no
3940,user436@gmail.com,500g_1kg,mixed,weekly
3941,user437@gmail.com,250g_500g,collector,weekly
3942,user438@gmail.com,500g_1kg,biomethanation,no
3943,user439@gmail.com,250g_500g,home_compost,monthly
3944,user440@gmail.com,250g_500g,community,monthly
3945,user441@gmail.com,250g_500g,community,monthly
3946,user442@gmail.com,500g_1kg,mixed,weekly
3947,user443@gmail.com,500g_1kg,collector,daily
3948,user444@gmail.com,250g_500g,worm_compost,weekly
3949,user445@gmail.com,250g_500g,collector,weekly
3950,user446@gmail.com,more_1kg,community,no
3951,user447@gmail.com,500g_1kg,community,daily
3952,user448@gmail.com,more_1kg,worm_compost,no
3953,user449@gmail.com,250g_500g,biomethanation,weekly
3954,user450@gmail.com,500g_1kg,worm_compost,monthly
3955,user451@gmail.com,500g_1kg,mixed,no
